filename|commit_id|function_name|function_letter|function_startline|function_endline|function_complexity
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|security_group_db|F|51|59|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|security_group_rule_template|F|62|68|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|security_group_rule_db|F|71|75|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|return_server|F|78|83|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|return_server_by_uuid|F|86|91|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|return_non_running_server|F|94|96|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|return_security_group_by_name|F|99|101|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|return_security_group_without_instances|F|104|105|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|return_server_nonexistent|F|108|109|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|fake_compute_get_all|F|1279|1286|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|fake_compute_get|F|1290|1293|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|fake_compute_create|F|1296|1297|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|AttrDict|C|38|40|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__getattr__|M|39|40|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|TestSecurityGroups|C|112|629|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|113|119|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_assert_no_security_groups_reserved|M|121|124|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group|M|126|133|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_no_name|M|135|143|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_no_description|M|145|153|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_blank_name|M|155|162|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_whitespace_name|M|164|171|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_blank_description|M|173|180|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_whitespace_description|M|182|189|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_duplicate_name|M|191|202|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_no_body|M|204|209|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_with_no_security_group|M|211|218|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_above_255_characters_name|M|220|227|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_above_255_characters_description|M|229|236|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_non_string_name|M|238|245|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_non_string_description|M|247|254|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_security_group_quota_limit|M|256|267|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_security_group_list|M|269|288|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_security_group_list_all_tenants|M|290|327|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_security_group_by_instance|M|329|357|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_security_group_by_instance_non_existing|M|359|365|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_security_group_by_instance_invalid_id|M|367|371|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_security_group_by_id|M|373|387|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_security_group_by_invalid_id|M|389|392|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_security_group_by_non_existing_id|M|394|397|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_delete_security_group_by_id|M|399|419|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_delete_security_group_by_invalid_id|M|421|424|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_delete_security_group_by_non_existing_id|M|426|429|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_delete_security_group_in_use|M|431|448|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate_by_non_existing_security_group_name|M|450|455|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate_by_invalid_server_id|M|457|462|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate_without_body|M|464|470|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate_no_security_group_name|M|472|478|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate_security_group_name_with_whitespaces|M|480|486|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate_non_existing_instance|M|488|496|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate_non_running_instance|M|498|508|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate_already_associated_security_group_to_instance|M|510|520|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_associate|M|522|537|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate_by_non_existing_security_group_name|M|539|544|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate_by_invalid_server_id|M|546|554|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate_without_body|M|556|562|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate_no_security_group_name|M|564|570|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate_security_group_name_with_whitespaces|M|572|578|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate_non_existing_instance|M|580|588|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate_non_running_instance|M|590|600|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate_already_associated_security_group_to_instance|M|602|612|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_disassociate|M|614|629|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|TestSecurityGroupRules|C|632|1012|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|633|655|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_by_cidr|M|657|667|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_by_group_id|M|669|677|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_by_same_group_id|M|679|694|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_by_invalid_cidr_json|M|696|712|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_by_invalid_tcp_port_json|M|714|724|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_by_invalid_icmp_port_json|M|726|735|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_add_existing_rules_by_cidr|M|737|744|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_add_existing_rules_by_group_id|M|746|753|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_body|M|755|758|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_security_group_rule_in_body|M|760|764|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_invalid_parent_group_id|M|766|771|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_non_existing_parent_group_id|M|773|779|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_invalid_protocol|M|781|787|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_protocol|M|789|795|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_invalid_from_port|M|797|803|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_invalid_to_port|M|805|811|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_non_numerical_from_port|M|813|819|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_non_numerical_to_port|M|821|827|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_from_port|M|829|835|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_to_port|M|837|843|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_invalid_cidr|M|845|850|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_cidr_group|M|852|863|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_invalid_group_id|M|865|870|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_empty_group_id|M|872|877|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_nonexist_group_id|M|879|884|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_same_group_parent_id_and_group_id|M|886|894|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_test_create_with_no_ports_and_no_group|M|896|901|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_test_create_with_no_ports|M|903|918|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_ports_icmp|M|920|922|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_ports_tcp|M|924|926|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_no_ports_udp|M|928|930|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_test_create_with_ports|M|932|951|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_ports_icmp|M|953|956|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_ports_tcp|M|958|961|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_with_ports_udp|M|963|966|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_delete|M|968|983|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_delete_invalid_rule_id|M|985|989|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_delete_non_existing_rule_id|M|991|995|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_rule_quota_limit|M|997|1012|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|TestSecurityGroupRulesXMLDeserializer|C|1015|1063|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|1017|1019|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_request|M|1021|1042|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_no_protocol_request|M|1044|1063|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|TestSecurityGroupXMLDeserializer|C|1066|1109|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|1068|1070|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_request|M|1072|1084|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_no_description_request|M|1086|1096|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create_no_name_request|M|1098|1109|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|TestSecurityGroupXMLSerializer|C|1112|1271|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|1113|1118|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_tag|M|1120|1126|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_verify_security_group_rule|M|1128|1151|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_verify_security_group|M|1153|1169|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_rule_serializer|M|1171|1186|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_group_serializer|M|1188|1216|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_groups_serializer|M|1218|1271|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SecurityGroupsOutputTest|C|1300|1376|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|1303|1312|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_make_request|M|1314|1322|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_encode_body|M|1324|1325|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_server|M|1327|1328|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_servers|M|1330|1331|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_groups|M|1333|1334|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_create|M|1336|1345|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_show|M|1347|1355|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_detail|M|1357|1365|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_no_instance_passthrough_404|M|1367|1376|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SecurityGroupsOutputXmlTest|C|1379|1408|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_encode_body|M|1392|1394|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_server|M|1396|1397|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_servers|M|1399|1400|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_security_groups.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_groups|M|1402|1408|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_server_diagnostics.py|nova-fffcaea176b785c9715a180f6a629708db16536c|fake_get_diagnostics|F|30|31|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/api/openstack/compute/contrib/test_server_diagnostics.py|nova-fffcaea176b785c9715a180f6a629708db16536c|fake_instance_get|F|34|37|2
